ShowNumber,AirDate,Round,Category,Value,Question,Answer
2046,6/28/1993,Jeopardy!,SCIENCE,$100 ,It's the element whose atomic weight is closest to its atomic number,hydrogen
2046,6/28/1993,Jeopardy!,SCIENCE,$200 ,"Inventors of these include Georges Leclanche, Gaston Plante & Alessandro Volta",batteries
2046,6/28/1993,Jeopardy!,SCIENCE,$300 ,"Life here was the subject of the 1965 book ""World Without Sun""",the sea
2046,6/28/1993,Jeopardy!,SCIENCE,$400 ,"After 1,400 orbits it fell back to Earth January 4, 1958 & burned up",Sputnik
2046,6/28/1993,Jeopardy!,SCIENCE,$500 ,In 1977 the U.S. banned these that used freon as the propellant,spray cans
5282,7/24/2007,Double Jeopardy!,LITERATURE,$400 ,"In chapter 52 of this novel, a boisterous crowd is gathering for Fagin's execution",Oliver Twist
5282,7/24/2007,Double Jeopardy!,LITERATURE,$800 ,"19th c. author known for writing about a ""venerable mansion"" with ""seven acutely peaked gables""",(Nathaniel) Hawthorne
5282,7/24/2007,Double Jeopardy!,LITERATURE,"$1,200 ","People from the past appear to a brother & sister in ""Rewards and Fairies"" by this author of ""The Jungle Book""",Kipling
5282,7/24/2007,Double Jeopardy!,LITERATURE,"$1,600 ","Modern novels with biblical titles include Jane Hamilton's ""The Book of Ruth"" & Toni Morrison's ""Song of"" him",Solomon
5282,7/24/2007,Double Jeopardy!,LITERATURE,"$2,000 ",Even Grendel would love Seamus Heaney's new translation of the Anglo-Saxon epic about this title geat,Beowulf
1658,11/13/1991,Double Jeopardy!,LITERATURE,$200 ,"Ellen Glasgow, a native of this Virginia capital, set several novels there but called it ""Queenborough""",Richmond
1658,11/13/1991,Double Jeopardy!,LITERATURE,$400 ,"Title character who says, ""Why did you paint it?  It will mock me some day — mock me horribly!""",Doran Gray
1658,11/13/1991,Double Jeopardy!,LITERATURE,$600 ,"She wrote in ""Emma"", ""One half of the world cannot understand the pleasures of the other""",Jane Austen
1658,11/13/1991,Double Jeopardy!,LITERATURE,$800 ,"This ""Madame Bovary"" author visited Tunisia to research ""Salammbo"", his novel about Carthage",Flaubert
1658,11/13/1991,Double Jeopardy!,LITERATURE,"$1,000 ","""Eugenie Grandet"" is considered one of the finest novels in his series ""La Comedie Humaine""",Balzac
2349,11/17/1994,Double Jeopardy!,LITERATURE,$200 ,"In F. Scott Fitzgerald's classic novel, Nick Carraway lives next door to this title character",the Great Gatsby
2349,11/17/1994,Double Jeopardy!,LITERATURE,$400 ,"Part I of this Willa Cather novel is entitled ""The Wild Land""",O Pioneers!
2349,11/17/1994,Double Jeopardy!,LITERATURE,$600 ,"His novel ""Daisy Miller"" opens at the Trois Couronnes hotel in Vevey, Switzerland",Henry James
2349,11/17/1994,Double Jeopardy!,LITERATURE,$800 ,"He published his third novel, ""A Cool Million"", in 1934, one year after ""Miss Lonelyhearts""",Nathanael West
2349,11/17/1994,Double Jeopardy!,LITERATURE,"$1,000 ","In English, Ivan Turgenev's novel ""Ottsy i Deti"" is known by this ""familial"" title""",Fathers and Sons
4968,3/29/2006,Jeopardy!,LITERATURE,$200 ,"Chapter 13 of this classic novel is called ""Another View of Hester""",The Scarlet Letter
4968,3/29/2006,Jeopardy!,LITERATURE,$400 ,"He published the first 4 of his fairy tales in an 1835 pamphlet; ""The Tinder Box"" was among them",Hans Christian Andersen
4968,3/29/2006,Jeopardy!,LITERATURE,$600 ,"Nicodemus Frapp is a narrow-minded evangelist in ""Tono-Bungay"", a 1909 novel by this author of ""The Time Machine""",H.G. Wells
4968,3/29/2006,Jeopardy!,LITERATURE,$800 ,"This author of ""The Good Earth"" based the heroine of her 1938 novel ""This Proud Heart"" on herself",Pearl Buck
4968,3/29/2006,Jeopardy!,LITERATURE,"$1,000 ","In Wonderland, Alice comes across a large one of these with a snooty caterpillar atop it",a mushroom
4808,6/29/2005,Double Jeopardy!,LITERATURE,$400 ,"""Tai-Pan"" was a ""Novel of Hong Kong"" by James Clavell, & this was his 1975 ""Novel of Japan""",Shogun
4808,6/29/2005,Double Jeopardy!,LITERATURE,$800 ,"In Pierre Boulle's ""Planet of the Apes"", Zira & Cornelius are this species of ape",chimpanzees
4808,6/29/2005,Double Jeopardy!,LITERATURE,"$1,200 ","Milan Kundera's ""Immortality"" read in this, its original language, may be unbearably light reading",Czech
4808,6/29/2005,Double Jeopardy!,LITERATURE,"$1,600 ",Goethe called him Faust; Marlowe dubbed him this,Dr. Faustus
4808,6/29/2005,Double Jeopardy!,LITERATURE,"$2,000 ","Completes the title of Eldridge Cleaver's 1968 memoir ""Soul on...""",Ice
3820,3/23/2001,Jeopardy!,LITERATURE,$100 ,"Walt Whitman's 52-section ""Song Of Myself"" is the longest work in this collection first published in 1855","""Leaves of Grass"""
3820,3/23/2001,Jeopardy!,LITERATURE,$200 ,"In this Steinbeck novel, Lennie has nightmarish visions of his dead aunt Clara & of a gigantic rabbit","""Of Mice and Men"""
3820,3/23/2001,Jeopardy!,LITERATURE,$300 ,"In this novel, Javert says, ""There is a brigand, there is a convict called Jean Valjean, and I have got him!""","""Les Miserables"""
3820,3/23/2001,Jeopardy!,LITERATURE,$400 ,"This James M. Cain novel, which has been filmed ""twice"", was written under the title ""Bar-B-Q""","""The Postman Always Rings Twice"""
3820,3/23/2001,Jeopardy!,LITERATURE,$500 ,This Muriel Spark novel is set at the Marcia Blaine School For Girls in Edinburgh,"""The Prime of Miss Jean Brodie"""
2893,3/12/1997,Double Jeopardy!,LITERATURE,$200 ,"""A Tale of Two Cities"" opens as Dr. Alexander Manette is released after 18 years in this prison",The Bastille
2893,3/12/1997,Double Jeopardy!,LITERATURE,$400 ,"At one point in this 1862 novel, Jean Valjean owns a factory",Les Miserables
2893,3/12/1997,Double Jeopardy!,LITERATURE,$600 ,"In ""Through The Looking Glass"", Humpty Dumpty explains to Alice the meaning of this nonsense poem",Jabberwocky
2893,3/12/1997,Double Jeopardy!,LITERATURE,$800 ,"In the final scene of ""Rebecca"", this stately mansion of Maxim De Winter burns",Manderley
2893,3/12/1997,Double Jeopardy!,LITERATURE,$500 ,The title of this 1965 Frank Herbert novel refers to the desert planet of Arrakis,Dune
5081,10/16/2006,Double Jeopardy!,LITERATURE,$400 ,"Not Natty Dresser but Natty this dies in the novel ""The Prairie""",Bumppo
5081,10/16/2006,Double Jeopardy!,LITERATURE,$800 ,This Melville character's artificial leg is carved from the jawbone of a sperm whale,Ahab
5081,10/16/2006,Double Jeopardy!,LITERATURE,"$1,200 ",Jim Hawkins narrates this 1883 novel,Treasure Island
5081,10/16/2006,Double Jeopardy!,LITERATURE,"$1,600 ","At the start of this Dickens novel, Pip meets an escaped convict who threatens to eat him",Great Expectations
5081,10/16/2006,Double Jeopardy!,LITERATURE,"$2,000 ","This governor of a Southern state asks his aide to dig up dirt on Judge Irwin, a man of integrity",Willie Stark
10,9/21/1984,Double Jeopardy!,LITERATURE,$200 ,"Depending on the book, he could be a ""Jones"", a ""Sawyer"", or an ""Uncle""",Tom
10,9/21/1984,Double Jeopardy!,LITERATURE,$400 ,"He wrote ""The 3 Musketeers""; his son wrote ""Camille""",(Alexandre) Dumas
10,9/21/1984,Double Jeopardy!,LITERATURE,$600 ,Where you can't go again in Thomas Wolfe title,home
10,9/21/1984,Double Jeopardy!,LITERATURE,$800 ,Irving's bird-like hero chased by the Headless Horseman,Ichabod Crane
10,9/21/1984,Double Jeopardy!,LITERATURE,"$1,000 ",Shaw's scorched saint,St. Joan of Arc
3118,3/4/1998,Double Jeopardy!,LITERATURE,$200 ,"Dan'l Webster was the name of the title amphibian in ""The Celebrated Jumping Frog Of"" this ""County""",Calaveras County
3118,3/4/1998,Double Jeopardy!,LITERATURE,$400 ,Sancho Panza rides a donkey named Dapple in this Cervantes novel,Don Quixote
3118,3/4/1998,Double Jeopardy!,LITERATURE,$600 ,"The final chapter of ""The Scarlet Letter"" says that her tombstone bore the letter ""A""",Hester Prynne
3118,3/4/1998,Double Jeopardy!,LITERATURE,$800 ,Archdeacon Claude Frollo was this hunchback's master,Quasimodo
3118,3/4/1998,Double Jeopardy!,LITERATURE,"$3,000 ","This Poe tale contains the line, ""The French army had entered Toledo""",The Pit & The Pendulum
3475,10/15/1999,Double Jeopardy!,LITERATURE,$200 ,"When this group came to power in China, they demanded all literature depict heroes of the working class",Communists
3475,10/15/1999,Double Jeopardy!,LITERATURE,$400 ,"The first sequel to this classic French novel was titled ""Twenty Years After""",The Three Musketeers
3475,10/15/1999,Double Jeopardy!,LITERATURE,$600 ,"He penned the classic line ""There was an old man with a beard, who said 'It is just as I feared'""",Edward Lear
3475,10/15/1999,Double Jeopardy!,LITERATURE,$800 ,New Zealander Jane Campion directed the 1996 film version of this Henry James novel,The Portrait of a Lady
3475,10/15/1999,Double Jeopardy!,LITERATURE,"$1,000 ","In 1981 American playwright Beth Henley won a Pulitzer Prize for this ""criminal"" play",Crimes of the Heart
2339,11/3/1994,Double Jeopardy!,LITERATURE,$200 ,"""Slow and steady wins the race"" is the famous last line of this fable","""The Tortoise and the Hare"""
2339,11/3/1994,Double Jeopardy!,LITERATURE,$400 ,"Part of this Robert Louis Stevenson tale takes place in a sinister house called the ""Laboratory""",Strange Case of Dr Jekyll and Mr Hyde
2339,11/3/1994,Double Jeopardy!,LITERATURE,$600 ,"This Rex Stout character loves gardening & gourmet foods, as did Stout",Nero Wolfe
2339,11/3/1994,Double Jeopardy!,LITERATURE,$800 ,This title character in a Frances Hodgson Burnett novel is the grandson of an earl,Lord Fauntleroy
2339,11/3/1994,Double Jeopardy!,LITERATURE,"$1,100 ",This Booth Tarkington novel tells the tale of a girl's attempts to raise her station in life,Alice Adams
4639,11/5/2004,Final Jeopardy!,LITERATURE,None,"In early drafts, the heroine of this novel was named Pansy & her family home was called Fontenoy Hall",Gone with the Wind
4955,3/10/2006,Double Jeopardy!,LITERATURE,$400 ,"Britannica states that the name ""Agora"" was first found in the work of this ancient Greek poet",Homer
4955,3/10/2006,Double Jeopardy!,LITERATURE,$800 ,This 1953 book title tells us the temperature at which books burn,Fahrenheit 451
4955,3/10/2006,Double Jeopardy!,LITERATURE,"$1,200 ","In 1900 he wrote the line, ""The road to the City of Emeralds is paved with yellow brick""",L. Frank Baum
4955,3/10/2006,Double Jeopardy!,LITERATURE,"$1,600 ",This 1952 Pulitzer-winning book grew out of Herman Wouk's experiences on a WWII destroyer-minesweeper,The Caine Mutiny
4955,3/10/2006,Double Jeopardy!,LITERATURE,"$2,000 ","Elizabeth Barrett Browning gave this volume of 44 sonnets to Robert in 1847, a year after they eloped",Sonnets from the Portuguese
2625,1/19/1996,Double Jeopardy!,LITERATURE,$200 ,"He based the Red Queen on Miss Prickett, the governess of Alice Liddell",Lewis Carroll (Charles L. Dodgson)
2625,1/19/1996,Double Jeopardy!,LITERATURE,$400 ,"""Atlas Shrugged"" is the fullest fictional presentation of this author's philosophy, objectivism",Ayn Rand
2625,1/19/1996,Double Jeopardy!,LITERATURE,$600 ,This James Joyce book was first published in France in 1922,"""Ulysses"""
2625,1/19/1996,Double Jeopardy!,LITERATURE,$800 ,"The epistolary novel, in the form of these, was popularized by Samuel Richardson's ""Pamela"" in 1740",Letters
2625,1/19/1996,Double Jeopardy!,LITERATURE,"$1,000 ","Proust paid to publish ""Swann's Way"", the first part of this epic work, after publishers rejected it","""Rememberance of Things Past"""
1333,5/23/1990,Double Jeopardy!,LITERATURE,$200 ,"Ole E. Rolvaag wrote a ""Saga Of"" it & Laura Ingalls Wilder set a ""Little House"" on it",The Prairie
1333,5/23/1990,Double Jeopardy!,LITERATURE,$400 ,"He wrote about the auto industry in ""Wheels"" & the airline industry in ""Airport""",Arthur Hailey
1333,5/23/1990,Double Jeopardy!,LITERATURE,$600 ,"""Dubliners"" is a collection of short stories by this Irish author",James Joyce
1333,5/23/1990,Double Jeopardy!,LITERATURE,$800 ,"In an 1854 poem Tennyson asked her to ""Come Into The Garden""",Maud
1333,5/23/1990,Double Jeopardy!,LITERATURE,"$1,000 ","This Mississippian, known for her love of the South, won a Pulitzer Prize for ""The Optomist's Daughter""",Eudora Welty
4613,9/29/2004,Double Jeopardy!,LITERATURE,$400 ,"Her career as a novelist dawned with ""Dawn O'Hara""; ""Show Boat"" showed up later",Edna Ferber
4613,9/29/2004,Double Jeopardy!,LITERATURE,$800 ,Gom Gut & Plick et Plock were pseudonyms of this Inspector Maigret creator,Georges Simenon
4613,9/29/2004,Double Jeopardy!,LITERATURE,"$1,200 ","Hmm... he dedicated his 1820 poem ""The Witch of Atlas"" to his wife Mary",(Percy Bysshe) Shelley
4613,9/29/2004,Double Jeopardy!,LITERATURE,"$1,600 ","Lloyd Brown, once an inmate of this city's Alleghany County jail, based his novel ""Iron City"" on life there",Pittsburgh
4613,9/29/2004,Double Jeopardy!,LITERATURE,"$2,000 ","""I shouldn't mind being a bride... if I could be one without having a husband"", says Bathsheba in this Hardy novel",Far From the Madding Crowd
5175,2/23/2007,Final Jeopardy!,LITERATURE,None,"This 1877 novel was written ""to induce kindness, sympathy and an understanding treatment of horses""",Black Beauty
2836,12/23/1996,Double Jeopardy!,LITERATURE,$200 ,"In 1938 actor Orson presented this novelist's ""The War of the Worlds"" on radio",H.G. Wells
2836,12/23/1996,Double Jeopardy!,LITERATURE,$400 ,"On his fifth voyage, he encounters the Old Man of the Sea",Sinbad
2836,12/23/1996,Double Jeopardy!,LITERATURE,$600 ,"In this F. Scott Fitzgerald novel, Myrtle Wilson is accidentally run over & killed by Daisy Buchanan","""The Great Gatsby"""
2836,12/23/1996,Double Jeopardy!,LITERATURE,$800 ,This E.M. Forster novel is set in the fictional city of Chandrapore,"""A Passage To India"""
2836,12/23/1996,Double Jeopardy!,LITERATURE,"$1,000 ","In his 1938 work ""The Unvanquished"", the Sartoris family copes with the Civil War",William Faulkner
4965,3/24/2006,Double Jeopardy!,LITERATURE,$400 ,In the 1600s Basho wrote a famous hard-to-translate haiku about this creature jumping into a pond,a frog
4965,3/24/2006,Double Jeopardy!,LITERATURE,$800 ,The infamous Lowood School in this novel was based on a real school that Charlotte Bronte attended at age 8,Jane Eyre
4965,3/24/2006,Double Jeopardy!,LITERATURE,"$1,200 ","This Jane Austen novel begins, ""The family of Dashwood had been long settled in Sussex""",Sense and Sensibility
4965,3/24/2006,Double Jeopardy!,LITERATURE,"$6,000 ","After Christian's death in an 1897 drama, this title character still acts as a platonic friend to the widow",Cyrano de Bergerac
4965,3/24/2006,Double Jeopardy!,LITERATURE,"$2,000 ","Tolstoy wrote this character's ""life had been most simple and most ordinary and therefore most terrible""",Ivan Ilyich
3287,12/15/1998,Double Jeopardy!,LITERATURE,$200 ,"In this Dante work, the poet is given a tour through hell, purgatory & paradise",The Divine Comedy
3287,12/15/1998,Double Jeopardy!,LITERATURE,$400 ,"This author of ""No Exit"" said no to a Nobel Prize in 1964",Jean-Paul Sartre
3287,12/15/1998,Double Jeopardy!,LITERATURE,$600 ,This Flaubert title character commits suicide because of mounting debt & lies told to her husband Charles,Madame Bovary
3287,12/15/1998,Double Jeopardy!,LITERATURE,$800 ,"In the epic poem ""Beowulf"", Beowulf destroys this monster by tearing off his arm",Grendel
3287,12/15/1998,Double Jeopardy!,LITERATURE,"$1,000 ","This 1872 Samuel Butler satire has the alternate title ""Over The Range""",Erewhon
2125,11/26/1993,Double Jeopardy!,LITERATURE,$200 ,1719 novel about a mariner who lived 8 & 20 years all alone in an uninhabited island,Robinson Crusoe
2125,11/26/1993,Double Jeopardy!,LITERATURE,$400 ,"Cervantes' Alonso Quijano changes his name to this, after reading romances of chivalry",Don Quixote
2125,11/26/1993,Double Jeopardy!,LITERATURE,$600 ,"This author introduced detective Mike Hammer in ""I, The Jury""",Mickey Spillane
2125,11/26/1993,Double Jeopardy!,LITERATURE,$800 ,"Although married to Alexei, she falls in love with the handsome Count Vronsky",Anna Karenina
2125,11/26/1993,Double Jeopardy!,LITERATURE,"$2,200 ","Meursault is the rather cold, effectless narrator of this Camus novel",The Stranger
